"","x"
"premier",32
"qualifications",32
"58",32
"sizable",32
"notebook",32
"literacy",32
"rushing",32
"portfolio",32
"35,000",32
"untrue",32
"rope",32
"nashville",32
"shoddy",32
"macdonald",32
"myriad",32
"crushing",32
"struggled",32
"five-year",32
"lasted",32
"prey",32
"manufactured",32
"sordid",32
"belonged",32
"eerie",32
"cellular",32
"harmed",32
"interns",32
"buyer",32
"obituaries",32
"handguns",32
"corrections",32
"barn",32
"heated",32
"assistants",32
"acquaintance",32
"farther",32
"sucking",32
"acclaim",32
"construct",32
"behaved",32
"fulfill",32
"dealings",32
"acquisitions",32
"1940",32
"candor",32
"soda",32
"exam",32
"mo",32
"sane",32
"accordingly",32
"ghetto",32
"hapless",32
"baffled",32
"faction",32
"reconstruction",32
"crowley",32
"summers",32
"misunderstood",32
"disgusting",32
"coli",32
"rescued",32
"grown-up",32
"guesses",32
"surprises",32
"monstrous",32
"proportions",32
"plagued",32
"adolescence",32
"hosted",32
"manipulated",32
"astounding",32
"wreck",32
"disturbed",32
"alley",32
"constraints",32
"videotapes",32
"strategist",32
"vacations",32
"unrest",32
"mario",32
"clueless",32
"anti-missile",32
"mantra",32
"info",32
"lent",32
"rebuke",32
"smallest",32
"gangs",32
"mythology",32
"knicks",32
"rips",32
"interracial",32
"walt",32
"palm",32
"57",32
"desegregation",32
"tangible",32
"muse",32
"consortium",32
"commonplace",32
"threshold",32
"inflicted",32
"ivory",32
"smear",32
"pacino",32
"poured",32
"apocalyptic",32
"paired",32
"dung",32
"knowingly",32
"planted",32
"castle",32
"supervision",32
"billed",32
"mechanism",32
"grandchildren",32
"overturn",32
"sierra",32
"randall",32
"translate",32
"worthwhile",32
"attracts",32
"sharks",32
"bastards",32
"rod",32
"re-elected",32
"garage",32
"cole",32
"monkeys",32
"invent",32
"exhibited",32
"discredited",32
"dictionaries",32
"flows",32
"peoples",32
"avis",32
"undermines",32
"banana",32
"obese",32
"clarity",32
"retiring",32
"lap",32
"prevailing",32
"alliances",32
"smiles",32
"buffalo",32
"toothpaste",32
"visually",32
"peasants",32
"camel",32
"rodriguez",32
"catches",32
"misunderstanding",32
"nickles",32
"ferguson",32
"jfk's",32
"spielberg's",32
"thai",32
"soros",32
"deems",32
"cloned",32
"politely",32
"kin",32
"kinsey",32
"counsels",32
"claire",32
"updike",32
"gibson",32
"gangsta",32
"optimists",32
"pro-choicers",32
"warriors",32
"farrow",32
"burne-jones",32
"país",32
"soutine",32
"tasters",32
"c-span",31
"puzzling",31
"felicity",31
"trafficking",31
"sleaze",31
"proclaims",31
"tent",31
"antidote",31
"championed",31
"um",31
"sham",31
"falun",31
"unanimously",31
"dense",31
"outbreak",31
"high-level",31
"bury",31
"sadistic",31
"euphemism",31
"shameful",31
"beneficial",31
"grandparents",31
"forming",31
"flames",31
"nypd",31
"latinos",31
"grandfather",31
"preceded",31
"downturn",31
"embassies",31
"fringe",31
"factions",31
"adverse",31
"third-party",31
"petition",31
"gramm",31
"wright's",31
"imaginative",31
"morning's",31
"purported",31
"riches",31
"myers",31
"smoked",31
"region's",31
"brokers",31
"congratulations",31
"confronting",31
"flush",31
"suspense",31
"fatalities",31
"apartments",31
"tunnel",31
"offline",31
"day-care",31
"topple",31
"slightest",31
"processing",31
"laptop",31
"closes",31
"shouted",31
"thinkers",31
"speculative",31
"lined",31
"oakland",31
"pragmatic",31
"marines",31
"disgruntled",31
"coal",31
"twilight",31
"endangered",31
"alumni",31
"counterculture",31
"embedded",31
"breakup",31
"suppression",31
"perennial",31
"hinted",31
"doe",31
"bench",31
"boone",31
"clinton-gore",31
"believers",31
"uttered",31
"boogie",31
"fifty",31
"clinics",31
"vienna",31
"ge",31
"uncovered",31
"whiteness",31
"elaine",31
"corridor",31
"insecure",31
"invaded",31
"anonymity",31
"ballots",31
"photographic",31
"barrel",31
"amtrak",31
"plug",31
"adjust",31
"advisors",31
"insiders",31
"christine",31
"whisper",31
"unwillingness",31
"alec",31
"adequately",31
"warrior",31
"strokes",31
"operator",31
"advocated",31
"slippery",31
"mortgage",31
"gaza",31
"processes",31
"settlements",31
"suppressed",31
"abe",31
"jealous",31
"credence",31
"dinners",31
"brilliance",31
"60,000",31
"lotteries",31
"healing",31
"offending",31
"documented",31
"resurgence",31
"scripts",31
"starving",31
"darling",31
"mystical",31
"idiotic",31
"nutty",31
"shutdown",31
"union's",31
"setback",31
"liable",31
"hideous",31
"motel",31
"destined",31
"hefty",31
"deem",31
"lining",31
"dramas",31
"skies",31
"grease",31
"tipper",31
"shaping",31
"restricting",31
"rabbit",31
"viability",31
"broadcasters",31
"assassinated",31
"summed",31
"assurance",31
"khatami",31
"kathie",31
"deserving",31
"burroughs",31
"minors",31
"mailing",31
"sophistication",31
"defectors",31
"layers",31
"transcend",31
"pornographic",31
"blasts",31
"equilibrium",31
"bronx",31
"acute",31
"keyboard",31
"prohibits",31
"evade",31
"mcpherson",31
"workout",31
"showtime",31
"chilean",31
"faulty",31
"pint",31
"capabilities",31
"spared",31
"unseemly",31
"remotely",31
"input",31
"newton",31
"likened",31
"seagram",31
"merchant",31
"ski",31
"first-class",31
"extravagant",31
"peters",31
"terrence",31
"solo",31
"neal",31
"sculpture",31
"algerian",31
"celebrations",31
"jeremy",31
"levy",31
"hamburger",31
"curb",31
"j.c",31
"impress",31
"dsm",31
"bathing",31
"chemistry",31
"schwarzenegger",31
"groovy",31
"levi's",31
"schultz",31
"dublin",31
"feldman",31
"yates",31
"despise",30
"dorothy",30
"dental",30
"posturing",30
"lapse",30
"dreadful",30
"glossy",30
"airplanes",30
"schlesinger",30
"cried",30
"scandalous",30
"uprising",30
"stalled",30
"marking",30
"sexes",30
"gasoline",30
"intercourse",30
"hewlett-packard",30
"admiring",30
"hugely",30
"floated",30
"aloud",30
"combines",30
"recess",30
"preserved",30
"senatorial",30
"helpfully",30
"unite",30
"panelists",30
"triggered",30
"overhyped",30
"revision",30
"awaiting",30
"contradicts",30
"folly",30
"highways",30
"modem",30
"uganda",30
"gamblers",30
"bribery",30
"informal",30
"quantities",30
"1.4",30
"exuberant",30
"plead",30
"antonio",30
"recruit",30
"o'beirne",30
"kitty",30
"fbi's",30
"planting",30
"coincidentally",30
"gee",30
"indie",30
"amazingly",30
"recalling",30
"ghosts",30
"arose",30
"derive",30
"unstable",30
"pets",30
"rnc",30
"anti-semite",30
"infants",30
"hubris",30
"openness",30
"reluctantly",30
"bids",30
"proclaiming",30
"bands",30
"descended",30
"77",30
"kaiser",30
"extract",30
"litmus",30
"rocker",30
"turf",30
"madrid",30
"vocabulary",30
"vices",30
"storage",30
"massacres",30
"volatile",30
"definitions",30
"intrusive",30
"detached",30
"1.7",30
"amazed",30
"wills",30
"swallow",30
"consolidation",30
"enjoyable",30
"curtain",30
"hazard",30
"disabilities",30
"weddings",30
"resembling",30
"broadcasts",30
"installments",30
"gaming",30
"scripted",30
"opines",30
"corners",30
"theology",30
"sylvia",30
"servant",30
"john's",30
"unresolved",30
"dignified",30
"bribes",30
"poorest",30
"scratch",30
"labeling",30
"abound",30
"financier",30
"splits",30
"characterize",30
"sketch",30
"saul",30
"minimize",30
"deepest",30
"53",30
"railroad",30
"immensely",30
"oscars",30
"indignation",30
"discredit",30
"meg",30
"creators",30
"vitality",30
"commissioned",30
"descendants",30
"1929",30
"computing",30
"rebuttal",30
"wb",30
"buffy",30
"systematically",30
"cans",30
"advising",30
"ama",30
"democracies",30
"retirees",30
"rauch",30
"narcissism",30
"twisted",30
"foresee",30
"carlin",30
"scripture",30
"timid",30
"little-known",30
"clones",30
"energetic",30
"gerhard",30
"regulated",30
"schulz",30
"gratuitous",30
"recovering",30
"nigeria",30
"licenses",30
"escalating",30
"negotiation",30
"ernest",30
"masterpieces",30
"haunting",30
"nerds",30
"sacks",30
"appliances",30
"lion",30
"ricky",30
"paralyzed",30
"monopolies",30
"autumn",30
"calendar",30
"redemption",30
"anderson's",30
"asian-american",30
"doom",30
"apes",30
"condom",30
"haunted",30
"cooper",30
"navigator",30
"ploy",30
"narration",30
"belgian",30
"hilary",30
"straits",30
"schmidt",30
"pleasing",30
"paycheck",30
"feel-good",30
"flowing",30
"builds",30
"lana",30
"physician",30
"jordanian",30
"1966",30
"mon",30
"lolita",30
"ansen",30
"compost",30
"corliss",30
"selena",30
"omission",29
"tangled",29
"orleans",29
"religions",29
"consulted",29
"financed",29
"recipient",29
"muhammad",29
"philandering",29
"embryos",29
"colony",29
"hoover",29
"woodward's",29
"finances",29
"strengths",29
"three-quarters",29
"rewarding",29
"thwarted",29
"humiliating",29
"okay",29
"lingering",29
"spreads",29
"misplaced",29
"misled",29
"consist",29
"discouraging",29
"tracked",29
"fifteen",29
"greenwich",29
"adulterous",29
"accompany",29
"hikes",29
"patient's",29
"digging",29
"arianna",29
"laser",29
"stab",29
"newsstand",29
"mouths",29
"provincial",29
"discern",29
"battery",29
"scattered",29
"fried",29
"bolster",29
"presses",29
"maturity",29
"anchor",29
"announcements",29
"stumbled",29
"whining",29
"stretched",29
"wrap",29
"timely",29
"hyperbole",29
"mayhem",29
"sprawling",29
"stock-market",29
"59",29
"independently",29
"envelope",29
"triumphs",29
"dispatched",29
"herd",29
"psychoanalysis",29
"paradigm",29
"examiner",29
"putative",29
"paradoxically",29
"interfere",29
"readership",29
"best-known",29
"visitor",29
"structural",29
"cigars",29
"caviar",29
"contenders",29
"catalogs",29
"acquaintances",29
"reassure",29
"islands",29
"apostle",29
"rangers",29
"positioned",29
"handles",29
"phillips",29
"totalitarian",29
"bass",29
"incomprehensible",29
"incarnation",29
"derivative",29
"beck",29
"raids",29
"chew",29
"boon",29
"martyr",29
"wrath",29
"mobsters",29
"unofficial",29
"yankee",29
"slack",29
"bash",29
"populated",29
"christi",29
"trilogy",29
"rowling",29
"craze",29
"newhouse",29
"metaphysical",29
"misbehavior",29
"sorting",29
"painfully",29
"astronaut",29
"embodiment",29
"94",29
"motor",29
"indict",29
"weed",29
"diminishing",29
"fitness",29
"audit",29
"tactical",29
"disadvantage",29
"locate",29
"bowles",29
"functional",29
"timorese",29
"bilingual",29
"favoring",29
"keith",29
"unsure",29
"1946",29
"clouds",29
"swedish",29
"rendering",29
"improbable",29
"swings",29
"steele's",29
"psychologist",29
"abusing",29
"fla",29
"soprano",29
"inspires",29
"boosting",29
"mixing",29
"topped",29
"acquitted",29
"conveys",29
"autobiographical",29
"jamie",29
"ineffectual",29
"quinn",29
"imprisonment",29
"abrupt",29
"scam",29
"knocked",29
"avant-garde",29
"moma",29
"recruits",29
"commission's",29
"indigenous",29
"heaven's",29
"rigid",29
"carriers",29
"bankrupt",29
"manipulate",29
"largent",29
"analogous",29
"affleck",29
"damon",29
"wolfe's",29
"hurry",29
"garment",29
"persuading",29
"conglomerates",29
"originated",29
"entrenched",29
"sectors",29
"welcoming",29
"gags",29
"shorts",29
"dual",29
"opted",29
"divert",29
"ma",29
"georgetown",29
"evokes",29
"au",29
"tentative",29
"maximize",29
"nutrition",29
"counters",29
"reliability",29
"foil",29
"magnate",29
"wolf's",29
"funniest",29
"objectivity",29
"kathryn",29
"nerd",29
"evils",29
"proceeded",29
"mgm",29
"brother's",29
"toni",29
"eats",29
"venus",29
"halls",29
"lions",29
"rear",29
"permissive",29
"superpower",29
"hotchkiss",29
"4.0",29
"cowboys",29
"manslaughter",29
"waist",29
"invitations",29
"bailey",29
"appealed",29
"embodies",29
"hijackers",29
"trappings",29
"defy",29
"garments",29
"sweeps",29
"watson",29
"equipped",29
"ml",29
"creditors",29
"autopsy",29
"girl's",29
"gregory",29
"fri",29
"mobutu",29
"donnie",29
"chess",29
"léger",29
"maggs",29
"stigma",28
"punches",28
"salute",28
"anxieties",28
"part-time",28
"600,000",28
"1.3",28
"patriarch",28
"operative",28
"anticipate",28
"hmmm",28
"eleanor's",28
"bio",28
"one-time",28
"administrations",28
"tack",28
"epa",28
"elevator",28
"hackers",28
"clint",28
"abruptly",28
"stats",28
"extremes",28
"1938",28
"nurses",28
"unilateral",28
"publicized",28
"gunman",28
"pole",28
"pragmatism",28
"negotiators",28
"eleven",28
"wasting",28
"salad",28
"familiarity",28
"mainland",28
"newman",28
"paperwork",28
"licensing",28
"cease",28
"upstate",28
"subscriber",28
"sociology",28
"sociologist",28
"reliance",28
"discounts",28
"grocery",28
"famed",28
"distinguishing",28
"begs",28
"militants",28
"underestimated",28
"haven",28
"statistically",28
"mara",28
"thief",28
"faludi's",28
"relates",28
"inauguration",28
"contrasts",28
"relate",28
"gerth",28
"federally",28
"deft",28
"pondering",28
"alexander's",28
"binding",28
"cab",28
"traced",28
"dysfunctional",28
"spoiled",28
"flown",28
"des",28
"ol",28
"granting",28
"dressing",28
"performer",28
"functioning",28
"knocking",28
"idiots",28
"england's",28
"italy's",28
"dayton",28
"dancers",28
"engineered",28
"motherhood",28
"beatty's",28
"vegetables",28
"query",28
"commanding",28
"portal",28
"deutsche",28
"comply",28
"certified",28
"antique",28
"moody",28
"slapstick",28
"world-wide",28
"florence",28
"embodied",28
"oz",28
"palpable",28
"hangs",28
"kidnapped",28
"threads",28
"spit",28
"cruelty",28
"welcomes",28
"standoff",28
"unconvincing",28
"drowning",28
"mammoth",28
"resent",28
"coordinated",28
"rail",28
"zip",28
"faded",28
"therapist",28
"vulnerability",28
"ruby",28
"lays",28
"derives",28
"glee",28
"ceased",28
"prep",28
"loudly",28
"touts",28
"habibie",28
"positioning",28
"1947",28
"simplest",28
"accelerated",28
"baroque",28
"admirers",28
"flamboyant",28
"cheated",28
"grammar",28
"sealed",28
"deception",28
"delightfully",28
"chill",28
"yard",28
"hewitt",28
"giddy",28
"airways",28
"fisher",28
"wealthier",28
"liz",28
"lasts",28
"fleet",28
"dividing",28
"soaring",28
"realization",28
"fertile",28
"smash",28
"undermining",28
"pauline",28
"distinctly",28
"melting",28
"imported",28
"downing",28
"favorably",28
"brushed",28
"weekends",28
"jenny",28
"cloth",28
"sentimentality",28
"letterman",28
"ascent",28
"turnaround",28
"shelters",28
"bleeding",28
"stale",28
"measuring",28
"bullying",28
"sharif",28
"clintonites",28
"continually",28
"shook",28
"honda",28
"lbj",28
"amnesty",28
"bind",28
"outlawed",28
"pad",28
"macroeconomic",28
"blades",28
"robot",28
"blasted",28
"fast-track",28
"ripley",28
"expenditure",28
"dances",28
"tragedies",28
"underclass",28
"stupidity",28
"ie",28
"bluff",28
"uproar",28
"quirky",28
"airwaves",28
"chekhov",28
"listings",28
"mona",28
"receipts",28
"hard-working",28
"contestants",28
"stain",28
"1961",28
"bark",28
"praying",28
"unionists",28
"drain",28
"shortcomings",28
"seductive",28
"mia",28
"demeanor",28
"couture",28
"monroe",28
"frontier",28
"tawdry",28
"doubtless",28
"funk",28
"surf",28
"blackmail",28
"balk",28
"legitimately",28
"panetta",28
"motto",28
"barbarians",28
"hutchinson",28
"wheat",28
"conveniently",28
"scent",28
"cape",28
"clare",28
"addict",28
"huntington",28
"pan-arab",28
"dalmatians",28
"regis",28
"juanita",27
"tonight's",27
"scarce",27
"cracked",27
"13-year-old",27
"dip",27
"cheered",27
"haul",27
"disappearance",27
"realizing",27
"whine",27
"murphy's",27
"vintage",27
"hick",27
"quarrel",27
"stalin's",27
"pervasive",27
"disarmament",27
"lured",27
"participant",27
"hindsight",27
"shooter",27
"awfully",27
"digs",27
"vengeance",27
"farms",27
"needles",27
"grin",27
"zuckerman",27
"triumphant",27
"bothers",27
"dared",27
"lurking",27
"perils",27
"dictates",27
"flashes",27
"collar",27
"guessing",27
"pierce",27
"hyped",27
"study's",27
"warmly",27
"slew",27
"unsuccessful",27
"ph.d",27
"expectancy",27
"assist",27
"tiresome",27
"swamp",27
"liddy",27
"pernicious",27
"arresting",27
"chickens",27
"momentous",27
"quentin",27
"rhode",27
"surrendered",27
"trojan",27
"dissenters",27
"manipulating",27
"alzheimer's",27
"heartless",27
"provoking",27
"scroll",27
"analyses",27
"pioneered",27
"pastoral",27
"1952",27
"capitalists",27
"introduces",27
"mercury",27
"printer",27
"kaczynski",27
"twelve",27
"helicopter",27
"piles",27
"yiddish",27
"brooding",27
"advertisement",27
"haley",27
"evaluation",27
"intimidation",27
"belonging",27
"sandwich",27
"stacked",27
"slips",27
"peacekeepers",27
"pronounce",27
"shelf",27
"presley",27
"venue",27
"niche",27
"gloss",27
"liquid",27
"bunker",27
"beard",27
"fucking",27
"stump",27
"dictators",27
"erosion",27
"intimidate",27
"musician",27
"forgetting",27
"ridge",27
"practitioners",27
"dash",27
"edgy",27
"militant",27
"7,000",27
"lungs",27
"tropical",27
"8,000",27
"lesbians",27
"chaotic",27
"cookie",27
"candid",27
"paralysis",27
"preached",27
"battlefield",27
"bypass",27
"anarchy",27
"humorless",27
"reversing",27
"trait",27
"hungary",27
"innate",27
"pals",27
"nightline",27
"dismay",27
"incendiary",27
"swear",27
"savior",27
"fruits",27
"recreation",27
"devaluation",27
"northeast",27
"cds",27
"72",27
"outlined",27
"plunged",27
"everett",27
"strife",27
"explosions",27
"populace",27
"collector",27
"tourism",27
"all-star",27
"goldwater",27
"1955",27
"architects",27
"loop",27
"lighter",27
"heightened",27
"inner-city",27
"policemen",27
"conceivable",27
"deaf",27
"cooked",27
"disproportionately",27
"wretched",27
"doubted",27
"midterm",27
"preparations",27
"solving",27
"overdose",27
"indictments",27
"lobbied",27
"pollack",27
"modeled",27
"musicals",27
"illicit",27
"finals",27
"secrecy",27
"frequency",27
"creek",27
"sheriff",27
"mayor's",27
"wendy",27
"wells",27
"restoring",27
"chechens",27
"ryder",27
"inventing",27
"cousins",27
"junkies",27
"gateway",27
"rjr",27
"mcconnell",27
"dependency",27
"scathing",27
"ventures",27
"eloquent",27
"pathological",27
"disparate",27
"arises",27
"sleepy",27
"assures",27
"attorney-client",27
"instability",27
"quarterly",27
"toe",27
"alison",27
"110",27
"cleaned",27
"descending",27
"classmate",27
"driver's",27
"stimulating",27
"bulbs",27
"secretaries",27
"caustic",27
"evasion",27
"gripe",27
"possessed",27
"bidders",27
"ranged",27
"secured",27
"confuse",27
"flop",27
"plane's",27
"assimilation",27
"strategists",27
"accommodate",27
"reinforce",27
"cottage",27
"genial",27
"nickname",27
"timetable",27
"enterprises",27
"zeitgeist",27
"curator",27
"washed",27
"tory",27
"slower",27
"anthropologist",27
"clarke",27
"sorrow",27
"disrupt",27
"viktor",27
"syrian",27
"embody",27
"conquest",27
"spectacularly",27
"bud",27
"herring",27
"mobster",27
"quid",27
"smiley",27
"slams",27
"transmission",27
"cpi",27
"countered",27
"cowardice",27
"derek",27
"connery",27
"berman",27
"ambrose",27
"edith",27
"al-quds",27
"al-arabi",27
"emanuel",27
"elders",27
"resurrection",27
